movieId,value
2826,Warren Lewis (screenwriter)
2826,"William Wisher, Jr."
2827,Rand Ravich
2828,Hugh Wilson (director)
2829,Albert Brooks
2829,Monica Johnson
2836,Bobby Farrelly
2836,Michael Corrente
2836,Peter Farrelly
2841,David Koepp
2844,Hampton Fancher
2847,Howard Hawks
2847,Jules Furthman
2851,John Barry (set designer)
2851,Martin Amis
2852,Charles Fuller
2856,William P. McGivern
2857,Al Brodax
2857,Erich Segal
2857,Jack Mendelsohn
2857,Roger McGough
2858,Alan Ball (screenwriter)
2859,Jonathan Demme
2859,Talking Heads
2860,John Blumenthal
2860,Stephen Carpenter (writer)
2861,Dana Stevens (screenwriter)
2862,Gore Vidal
2862,Malcolm McDowell
2862,Tinto Brass
2863,Alun Owen
2865,Allison Anders
2865,Kurt Voss
2866,Robert Gittler
2867,Tom Holland (filmmaker)
2870,Neil Simon
2871,James Dickey
2872,John Boorman
2872,Rospo Pallenberg
2874,George Abbott
2874,Richard Pike Bissell
2875,Anthony Shaffer (writer)
2875,Nicholas Meyer
2875,Sarah Kernochan
2876,Don Bluth
2877,Ken Russell
2878,Randy Feldman
2881,David Weisberg
2881,Douglas S. Cook
2882,Didier Decoin
2882,Peter Kassovitz
2883,Lawrence Kasdan
2884,Bruce McCulloch
2885,Audrey Wells
2886,Joey Mazzarino
2886,Mitchell Kriegman
2887,Andrew Lowery
2887,Andrew Miller (actor)
2887,Moshe Diamant
2888,Rob Thomas (writer)
2890,David O. Russell
2890,John Ridley
2892,Abel Ferrara
2892,Chris Zois
2894,Catherine Breillat
2898,George A. Romero
2899,Cal Howard
2899,Dan Gordon (animator)
2899,Edmond Seward
2899,Isadore Sparber
2899,Tedd Pierce
2900,George A. Romero
2901,Don Coscarelli
2902,Tom Holland (filmmaker)
2903,Charles Edward Pogue
2906,Kurt Luedtke
2907,Steve Koren
2908,Kimberly Peirce
2912,Lem Dobbs
2915,Paul Brickman
2916,Dan O'Bannon
2916,Gary Goldman (screenwriter)
2916,Jon Povill
2916,Ronald Shusett
2917,Lawrence Kasdan
2918,John Hughes (filmmaker)
2919,Christopher Koch
2919,David Williamson
2919,Peter Weir
2921,Ernest Tidyman
2922,Leonard Freeman
2926,John Waters
2927,Anthony Havelock-Allan
2927,David Lean
2927,Noël Coward
2927,Ronald Neame
2928,Bill Murray
2928,John Byrum
2929,Trevor Griffiths
2929,Warren Beatty
2930,Freida Lee Mock
2930,Terry Sanders
2932,Terrence Malick
2935,Preston Sturges
2936,Preston Sturges
2937,Preston Sturges
2939,Charles Brackett
2939,Richard L. Breen
2939,Walter Reisch
2940,Ben Hecht
2940,Jo Eisinger
2941,Paul Osborn
2942,Joe Eszterhas
2942,Thomas Hedley
2943,Louis Gardel
2943,Régis Wargnier
2943,Érik Orsenna
2944,Lukas Heller
2944,Nunnally Johnson
2946,Charles Wood (playwright)
2946,Marc Behm
2947,Paul Dehn
2947,Richard Maibaum
2948,Richard Maibaum
2950,Douglas Day Stewart
2953,John Hughes (filmmaker)
2956,Howard Franklin
2959,Jim Uhls
2962,Nick Hornby
2964,Harmony Korine
2967,John Lee Mahin
2970,Werner Herzog
2971,Bob Fosse
2971,Robert Alan Aurthur
2973,Woody Allen
2974,John Logan (writer)
2975,Malcolm D. Lee
2976,Paul Schrader
2977,Mark Childress
2988,Bo Goldman
2989,Michael G. Wilson
2989,Richard Maibaum
2990,Michael G. Wilson
2990,Richard Maibaum
2991,Tom Mankiewicz
2992,Clive Barker
2993,Ian Fleming
2993,Jack Whittingham
2993,John Hopkins (screenwriter)
2993,Kevin McClory
2993,Richard Maibaum
2996,Pamela Gray
2997,Charlie Kaufman
3008,Don McKellar
3010,Jean-Pierre Dardenne
3010,Luc Dardenne
3013,Woody Keith
3014,Lonne Elder III
3014,Richard Pryor
3014,Roger L. Simon
3015,Michael Crichton
3016,Stephen King
3017,George A. Romero
3017,Lucille Fletcher
3018,Dennis Paoli
3018,Stuart Gordon
3019,Gus Van Sant
3020,Ebbe Roe Smith
3022,Al Boasberg
3022,Buster Keaton
3022,Clyde Bruckman
3022,Paul Gerard Smith
3024,John Sayles
3028,Franco Zeffirelli
3028,Paul Dehn
3028,Suso Cecchi d'Amico
3029,David Shaber
3029,Paul Sylbert
3030,Akira Kurosawa
3030,Hideo Oguni
3030,Ryūzō Kikushima
3031,Bob Logan (film director)
3032,John William Corrington
3032,Joyce Hooper Corrington
3034,Frank Thomas (animator)
3034,Ken Anderson (animator)
3034,Larry Clemmons
3034,Vance Gerry
3035,Frank S. Nugent
3035,Joshua Logan
3037,Calder Willingham
3038,Budd Schulberg
3043,Bob Logan (film director)
3044,Scott Frank
3045,Martin Bergman
3045,Rita Rudner
3046,Maria Maggenti
3052,Kevin Smith
3053,Andrew Birkin
3053,Luc Besson
3054,Takeshi Shudo
3055,Atom Egoyan
3056,Richard Shepard
3061,Claude Binyon
3061,Elmer Rice
3061,Irving Berlin
3062,Cornelius Ryan
3062,James Jones (author)
3062,Romain Gary
3063,Katt Shea
3066,Akira Kurosawa
3066,Hideo Oguni
3066,Ryūzō Kikushima
3068,David Mamet
3070,Earl Mac Rauch
3072,John Patrick Shanley
3073,Dalton Trumbo
3073,Martin Ransohoff
3073,Michael Wilson (writer)
3074,Edward Anhalt
3074,John Milius
3075,Gérard Brach
3075,Roman Polanski
3078,Barry Levinson
3079,Patricia Rozema
3081,Andrew Kevin Walker
3081,Kevin Yagher
3082,Bruce Feirstein
3082,Neal Purvis and Robert Wade
3086,Frank Butler (writer)
3086,Nick Grinde
3087,Michael O'Donoghue
3087,Mitch Glazer
3088,Mary Chase (playwright)
3088,Myles Connolly
3088,Oscar Brodney
3090,John Sayles
3091,Akira Kurosawa
3093,Robert Altman
3094,James Ivory
3094,Kit Hesketh-Harvey
3095,Nunnally Johnson
3096,Eric S. Hatch
3096,Everett Freeman
3096,William Bowers
3097,Ben Hecht
3097,Samson Raphaelson
3099,Robert Towne
3099,Warren Beatty
3100,Richard Friedenberg
3101,James Dearden
3102,Joe Eszterhas
3104,George Gallo
3105,Steven Zaillian
3106,Alan Parker
3107,Gregory Widen
3108,Richard LaGravenese
3111,Robert Benton
3113,Andrew W. Marlowe
3114,Andrew Stanton
3114,Ash Brannon
3114,John Lasseter
3114,Pete Docter
3115,Joel Schumacher
3117,James Schamus
3120,Jonathan Reynolds (writer)
3120,Marty Kaplan
3125,Neil Jordan
3129,Woody Allen
3135,Lewis John Carlino
3138,Steven Kampmann
3141,Robert Towne
3143,Alexander Jacobs
3143,Eric Bercovici
3145,Tim Robbins
3146,Harris Goldberg
3146,Rob Schneider
3147,Frank Darabont
3148,John Irving
3150,Alexander Stuart (writer)
3152,Larry McMurtry
3152,Peter Bogdanovich
3155,Peter Krikes
3155,Steve Meerson
3156,Nicholas Kazan
3157,Greg Brooker (screenwriter)
3157,M. Night Shyamalan
3161,Michael Ignatieff
3162,David Nicholls (writer)
3162,Matthew Warchus
3163,Mike Leigh
3165,James B. Harris
3167,Jules Feiffer
3168,Dennis Hopper
3168,Peter Fonda
3168,Terry Southern
3169,Steven Zaillian
3171,Neil Paterson (writer)
3174,Scott Alexander and Larry Karaszewski
3175,Robert Gordon (screenwriter)
3176,Anthony Minghella
3177,Ice Cube
3179,Alan Parker
3179,Laura Jones (screenwriter)
3181,Julie Taymor
3183,John Romano (writer)
3183,Richard Vetere
3185,Ronald Bass
3185,Scott Hicks (director)
3189,Willie Morris
3190,David C. Wilson (screenwriter)
3190,William Malone (director)
3194,Arthur Laurents
3196,Billy Wilder
3196,Edwin Blum
3197,Larry Ferguson (screenwriter)
3198,Dalton Trumbo
3198,Lorenzo Semple Jr.
3200,Robert Towne
3201,Carole Eastman
3203,Terry Hayes
3204,Heywood Gould
3210,Cameron Crowe
3213,Alan Burnett
3213,Martin Pasko
3213,Michael Reaves
3213,Paul Dini
3214,Steve Tesich
3217,Alan Campbell (screenwriter)
3217,Dorothy Parker
3217,Robert Carson (writer)
3217,William A. Wellman
3219,Daniel Pyne
3221,Peter Greenaway
3223,Peter Greenaway
3230,George Markstein
3230,Kenneth Ross (screenwriter)
3235,John Kaye (screenwriter)
3238,Stephan Elliott
3240,Craig Ferguson
3240,Sacha Gervasi
3244,Neil Simon
3246,Arnold Perl
3246,Spike Lee
3247,Paul Rudnick
3249,Rick Jaffa and Amanda Silver
3250,Frank Marshall (filmmaker)
3250,John Patrick Shanley
3250,Kathleen Kennedy (producer)
3251,John Pielmeier
3252,Bo Goldman
3253,Bonnie and Terry Turner
3253,Mike Myers
3254,Bonnie and Terry Turner
3254,Mike Myers
3255,Babaloo Mandel
3255,Kelly Candaele
3255,Lowell Ganz
3256,Donald E. Stewart
3257,Lawrence Kasdan
3260,Ruth Prawer Jhabvala
3261,Cameron Crowe
3263,Ron Shelton
3264,Joss Whedon
3268,Blake Snyder
3268,William Davies (screenwriter)
3268,William Osborne (writer)
3269,J. J. Abrams
3270,Tony Gilroy
3271,Horton Foote
3272,Abel Ferrara
3272,Zoë Lund
3273,Ehren Kruger
3274,Don Roos
3275,Troy Duffy
3276,Eric Blakeney
3283,John Cassavetes
3284,James Goldman
3285,John Hodge (screenwriter)
3286,Will McRobb and Chris Viscardi
3287,Jun Falkenstein
3294,Kim Henkel
3294,Mardi Rustam
3295,Jim Allen (playwright)
3298,Ben Younger
3299,Delia Ephron
3299,Nora Ephron
3300,David Twohy
3300,Ken and Jim Wheat
3302,Jasmin Dizdar
3306,Charlie Chaplin
3307,Charlie Chaplin
3308,Garry Marshall
3310,Charlie Chaplin
3316,Ehren Kruger
3324,Peter Steinfeld
3325,Tom Ropelewski
3327,Barry W. Blaustein
3328,Jim Jarmusch
3329,John Duigan
3330,William Inge
3334,John Huston
3334,Richard Brooks
3341,Albert Mannheimer
3344,David F. Friedman
3344,Herschell Gordon Lewis
3347,Curtis Hanson
3347,Sam Hamm
3350,Lorraine Hansberry
3354,Graham Yost
3354,Jim Thomas (screenwriter)
3354,John Thomas (screenwriter)
3355,Enrique Urbizu
3355,John Brownjohn
3355,Roman Polanski
3358,Albert Brooks
3359,Steve Tesich
3361,Ron Shelton
3362,Frank Pierson
3364,Ben Maddow
3364,John Huston
3365,Frank S. Nugent
3368,James R. Webb
3368,Robert Wilder (novelist)
3368,Sy Bartlett
3370,Joe Eszterhas
3372,Richard Yates (novelist)
3372,Roger O. Hirson
3372,William Roberts (screenwriter)
3374,Julie Dash
3379,John Paxton
3384,Peter Stone (writer)
3385,David Isaacs (writer)
3385,Ken Levine (TV personality)
3388,William Dear
3388,William E. Martin
3389,Charles Robert Carner
3390,John Kohn
3392,Barry Strugatz
3393,Tom McLoughlin
3394,Dale Launer
3395,Robert Benton
3397,Jack Rose (screenwriter)
3397,Jay Tarses
3397,Jerry Juhl
3397,Tom Patchett
3398,Frank Oz
3398,Jay Tarses
3398,Tom Patchett
3400,John Patrick Shanley
3402,Harold Pinter
3402,Russell Hoban
3403,Adam Kennedy (actor)
3404,Charles Brackett
3404,Richard L. Breen
3404,Walter Reisch
3408,Susannah Grant
3409,Glen Morgan
3409,James Wong (filmmaker)
3409,Jeffrey Reddick
3414,John Patrick (dramatist)
3417,Roland Kibbee
3417,Waldo Salt
3418,Callie Khouri
3420,Barry Levinson
3420,Valerie Curtin
3421,Chris Miller (writer)
3421,Douglas Kenney
3421,Harold Ramis
3422,Spike Lee
3423,Spike Lee
3424,Spike Lee
3425,Spike Lee
3426,Spike Lee
3428,Frances Marion
3428,Walter Newman (screenwriter)
3430,Wendell Mayes
3433,Gail Morgan Hickman
3435,Billy Wilder
3435,Raymond Chandler
3436,Richard Friedenberg
3438,Bobby Herbeck
3438,Todd W. Langen
3439,Todd W. Langen
3441,John Milius
3441,Kevin Reynolds (director)
3444,Sheldon Lettich
3445,David Zelag Goodman
3445,John Carpenter
3446,Peter Chelsom
3446,Peter Flannery
3447,Claudine West
3447,Talbot Jennings
3447,Tess Slesinger
3450,Mark Steven Johnson
3451,William Rose (screenwriter)
3452,Eric Bernt
3453,Michael Seitzman
3454,Mark Schwahn
3455,Mark Hanlon
3459,Lord Byron
3459,Percy Bysshe Shelley
3459,Stephen Volk
3461,Peter Brook
3462,Charlie Chaplin
3467,Harriet Frank Jr.
3467,Irving Ravetch
3468,Robert Rossen
3468,Sidney Carroll
3469,Harold Jacob Smith
3469,Nedrick Young
3470,Akira Kurosawa
3470,Yuri Nagibin
3471,Steven Spielberg
3475,Harry Brown (writer)
3475,Michael Wilson (writer)
3476,Bruce Joel Rubin
3479,Edward Khmara
3481,John Cusack
3481,Scott Rosenberg
3481,Steve Pink
3483,Ted Elliott (screenwriter)
3483,Terry Rossio
3489,James V. Hart
3489,Malia Scotch Marmo
3489,Nick Castle
3492,Frances Marion
3492,Fred de Gresac
3492,George Marion Jr.
3492,Paul Gerard Smith
3494,Marguerite Roberts
3496,Ruth Prawer Jhabvala
3497,Neil Simon
3498,Oliver Stone
3499,William Goldman
3500,Babaloo Mandel
3500,Billy Crystal
3500,Lowell Ganz
3501,Harriet Frank Jr.
3501,Irving Ravetch
3502,Bruce Joel Rubin
3504,Paddy Chayefsky
3505,Robert Garland (screenwriter)
3506,Frank Yablans
3506,Peter Gent
3506,Ted Kotcheff
3507,Neil Simon
3510,Toby Emmerich
3512,Bonnie Hunt
3512,Don Lake
3513,Jim Webb
3513,Stephen Gaghan
3514,Howard A. Rodman
3514,Joseph Mitchell (writer)
3515,Pip Karmel
3519,Carl Foreman
3519,George MacDonald Fraser
3519,Robin Chapman
3521,Jim Jarmusch
3524,Steve Gordon (director)
3525,Bob Israel (film producer)
3525,Neal Israel
3525,Pat Proft
3526,Babaloo Mandel
3526,Lowell Ganz
3526,Ron Howard
3527,Jim Thomas (screenwriter)
3527,John Thomas (screenwriter)
3528,Becky Johnston
3528,Pat Conroy
3529,David Mamet
3531,Jon Jost
3534,Susannah Grant
3535,Guinevere Turner
3535,Mary Harron
3536,Stuart Blumberg
3537,E. Max Frye
3539,Julien Temple
3543,Barry Levinson
3544,Bobcat Goldthwait
3545,Jay Presson Allen
3548,Adolph Green
3548,Betty Comden
3549,Joseph L. Mankiewicz
3551,William Goldman
3552,Brian Doyle-Murray
3552,Douglas Kenney
3552,Harold Ramis
3555,Jonathan Mostow
3556,Sofia Coppola
3557,Bruce Robinson
3559,Charlie Chaplin
3563,Chip Johannessen
3564,Deborah Kaplan
3564,Harry Elfont
3564,"Jack Epps, Jr."
3564,Jim Cash
3565,Babaloo Mandel
3565,Lowell Ganz
3566,Roger Rueff
3567,Alexandre Machado
3567,Fernanda Young
3572,Adam Simon
3572,John Brosnan
3576,Bob Hunt
3577,Zalman King
3578,David Franzoni
3578,John Logan (writer)
3578,William Nicholson (writer)
3581,Justin Kerrigan
3584,Jim McBride
3584,L. M. Kit Carson
3586,Edward di Lorenzo
3587,Dario Argento
3590,Martin Davidson
3590,Sylvester Stallone
3591,John Hughes (filmmaker)
3593,J. David Shapiro
3598,Michael Almereyda
3599,Isobel Lennart
3599,Natalie Marcin
3604,Leonard Spigelgass
3606,Adolph Green
3606,Betty Comden
3614,Andrew Bergman
3615,John Harrison (director)
3615,Ralph Zondag
3615,Robert Nelson Jacobs
3616,Amy Heckerling
3617,Scot Armstrong
3617,Todd Phillips
3618,Woody Allen
3619,Floyd Mutrux
3622,Mel Brooks
3624,Alfred Gough
3624,Miles Millar
3627,Herk Harvey
3629,Charlie Chaplin
3632,Charlie Chaplin
3632,Orson Welles
3633,Richard Maibaum
3634,Rod Serling
3635,Christopher Wood (writer)
3635,Richard Maibaum
3638,Christopher Wood (writer)
3639,Richard Maibaum
3639,Tom Mankiewicz
3640,Charlie Chaplin
3641,Charlie Chaplin
3643,Aeneas MacKenzie
3643,Borden Chase
3646,Don Rhymer
3649,Paul Schrader
3654,Carl Foreman
3658,Nigel Kneale
3660,David Schmoeller
3662,C. Courtney Joyner
3662,Charles Band
3662,David Schmoeller
3663,Charles Band
3663,Doug Aarniokoski
3663,Jo Duffy
3664,Charles Band
3664,Doug Aarniokoski
3664,Jo Duffy
3668,Franco Brusati
3668,Franco Zeffirelli
3669,Jim Jennewein
3671,Alan Uger
3671,Andrew Bergman
3671,Mel Brooks
3671,Norman Steinberg
3671,Richard Pryor
3672,Joe Camp
3673,Joe Camp
3674,Ben Vaughn
3674,Joe Camp
3675,Melvin Frank
3675,Norman Krasna
3675,Norman Panama
3676,David Lynch
3678,Ben Hecht
3678,Walter Newman (screenwriter)
3679,Penelope Spheeris
3682,John Milius
3682,Michael Cimino
3683,Coen brothers
3684,Steve Kloves
3685,Richard Condon
3688,Bob Clark
3689,Alan Ormsby
3689,Bob Clark
3691,Dan Greenburg
3692,Lloyd Kaufman
3692,Richard W. Haines
3694,Lloyd Kaufman
3695,Lloyd Kaufman
3695,Michael Herz (producer)
3696,Fred Dekker
3697,Jim Thomas (screenwriter)
3697,John Thomas (screenwriter)
3698,Steven E. de Souza
3699,Bruce A. Evans
3700,John Sayles
3701,Rockne S. O'Bannon
3702,Byron Kennedy
3702,George Miller (filmmaker)
3704,George Miller (filmmaker)
3704,Terry Hayes
3705,David Seltzer
3706,Alan Parker
3708,Stanley Mann
3709,Stephen King
3711,Mbongeni Ngema
3711,William Nicholson (writer)
3712,Andrew Bergman
3712,Robert Harling (writer)
3713,John Cork
3714,Mark Medoff
3715,Hugh Wilson (director)
3715,Jeph Loeb
3716,Dean Riesner
3716,Hilary Henkin
3717,Scott Rosenberg
3720,Israel Horovitz
3720,István Szabó
3723,Franco Zeffirelli
3724,Nancy Dowd
3724,Robert C. Jones
3724,Waldo Salt
3725,Ronni Kern
3726,John Carpenter
3727,Eric Red
3727,Kathryn Bigelow
3729,Ernest Tidyman
3729,John D. F. Black
3730,Francis Ford Coppola
3732,John Farris
3733,James Bridges
3735,Norman Wexler
3735,Waldo Salt
3737,Dalton Trumbo
3738,Hal Barwood
3738,Matthew Robbins (screenwriter)
3738,Steven Spielberg
3739,Grover Jones
3739,Samson Raphaelson
3740,Gary Goldman (screenwriter)
3741,Terrence Malick
3743,Andrew Miller (actor)
3744,John Singleton
3744,Richard Price (writer)
3744,Shane Salerno
3745,Ben Edlund
3745,Hans Bauer (writer)
3745,John August
3745,Joss Whedon
3751,Karey Kirkpatrick
3751,Nick Park
3751,Peter Lord
3753,Robert Rodat
3754,Kenneth Lonergan
3755,William D. Wittliff
3756,Ruth Prawer Jhabvala
3758,Whitley Strieber
3760,David Zucker
3760,Jerry Zucker
3760,Jim Abrahams
3761,Floyd Mutrux
3761,Jimmy Santiago Baca
3761,Ross Thomas (author)
3765,Charles Williams (American author)
3766,John M. Crowther
3767,Steve Bing
3768,Chuck Norris
3769,Michael Cimino
3770,Chuck Russell
3770,David Loughery
3770,Joseph Ruben
3771,Brian Clemens
3771,Ray Harryhausen
3773,Reginald Hudlin
3774,Rusty Cundieff
3783,Paul Mayersberg
3786,Brian Wayne Peterson
3786,Jamie Babbit
3789,David Friedkin
3789,Morton S. Fine
3790,Greg Harrison
3791,Dean Pitchford
3792,Ben Hecht
3792,David O. Selznick
3792,Oliver H.P. Garrett
3793,Bryan Singer
3793,David Hayter
3793,Tom DeSanto
3794,Mike White (filmmaker)
3795,Jeremy Podeswa
3797,Mark Gibson
3798,Clark Gregg
3798,Sarah Kernochan
3801,Wendell Mayes
3802,Dan Gilroy
3802,Ronald Shusett
3802,Steven Pressfield
3806,Carl Foreman
3807,Beverley Cross
3807,Ray Harryhausen
3810,Daniel Pyne
3811,Bruce Beresford
3811,David Stevens (screenwriter)
3811,Jonathan Hardy
3813,Woody Allen
3814,Woody Allen
3819,Juzo Itami
3821,Barry W. Blaustein
3821,Chris Weitz
3821,David Sheffield
3821,Paul Weitz (filmmaker)
3821,Steve Oedekerk
3823,Laurence Coriat
3824,Allison Burnett
3825,Kevin Smith
3826,Andrew W. Marlowe
3826,Gary Scott Thompson
3830,Charles Busch
3831,Craig Ferguson
3836,Troy Kennedy Martin
3837,Don Coscarelli
3838,Don Coscarelli
3839,Don Coscarelli
3840,Stan Winston
3841,John Eskow
3841,Richard Rush (director)
3843,Robert Hiltzik
3846,Dennis Blair (comedian)
3846,P. J. O'Rourke
3846,Rodney Dangerfield
3851,Margaret Cho
3852,Jenniphr Goodman
3857,Thomas Rickman (writer)
3862,Gerard Stembridge
3863,Mark Protosevich
3865,Bernie Mac
3865,Cedric the Entertainer
3865,D. L. Hughley
3865,Steve Harvey
3868,David Zucker
3868,Jerry Zucker
3868,Jim Abrahams
3868,Pat Proft
3870,Frank Craven
3870,Harry Chandlee
3870,Thornton Wilder
3871,A. B. Guthrie Jr.
3871,Jack Sher
3873,Frank Pierson
3873,Walter Newman (screenwriter)
3877,David Odell
3879,Simon Barry
3882,Jessica Bendinger
3884,Barry Fanaro
3896,Christopher McQuarrie
3897,Cameron Crowe
3898,Adam Scheinman
3898,Andrew Scheinman
3898,Tony Gilroy
3900,Larry Gross
3901,John Byrum
3908,Paul Harris Boardman
3908,Scott Derrickson
3910,Lars von Trier
3911,Christopher Guest
3911,Eugene Levy
3914,Greg Berlanti
3915,Karyn Kusama
3916,Gregory Allen Howard
3917,Clive Barker
3918,Clive Barker
3919,Tony Randel
3925,Jim Jarmusch
3925,John Lurie
3926,Charles Bennett (screenwriter)
3926,Irwin Allen
3927,David Duncan (writer)
3927,Harry Kleiner
3927,Jerome Bixby
3928,John Grant (screenwriter)
3928,Robert Lees
3929,W. C. Fields
3932,R. C. Sherriff
3938,Rita Mae Brown
3943,Spike Lee
3946,David McKenna (writer)
3947,Mike Hodges
3948,Greg Glienna
3948,Jim Herzfeld
3948,John Hamburg
3950,Michael McGruther
3951,Raymond De Felitta
3952,Rod Lurie
3955,Tim Meadows
3957,Delores Taylor
3957,Tom Laughlin
3958,Delores Taylor
3958,Tom Laughlin
3959,David Duncan (writer)
3963,Helen Deutsch
3964,Homer Brightman
3964,Ted Sears
3964,Winston Hibler
3965,Robert Riskin
3965,Robert Rossen
3966,Martin Goldsmith (screenwriter)
3967,Lee Hall (playwright)
3968,Harold Ramis
3968,Larry Gelbart
3968,Peter Tolan
3969,Leslie Dixon
3973,Joe Berlinger
3974,Karey Kirkpatrick
3974,Larry Wilson (screenwriter)
3978,Jeremy Leven
3979,Adam Sandler
3979,Steven Brill (filmmaker)
3979,Tim Herlihy
3981,Chuck Pfarrer
3981,Jonathan Lemkin
3983,Kenneth Lonergan
3984,Richard Maibaum
3984,Tom Mankiewicz
3985,Tom Mankiewicz
3986,Cormac Wibberley & Marianne Wibberley
3987,Don Roos
3990,David N. Weiss
3990,Kate Boutilier
3992,Giuseppe Tornatore
3992,Luciano Vincenzoni
3993,Doug Wright
3994,M. Night Shyamalan
3998,Tony Gilroy
3999,Robert King (writer)
3999,Terry Hayes
4000,Robert Bolt
4003,John Hughes (filmmaker)
4005,Michael G. Wilson
4005,Richard Maibaum
4007,Oliver Stone
4007,Stanley Weiser
4008,Oliver Stone
4008,Ron Kovic
4009,Eric Bogosian
4009,Oliver Stone
4012,David Seltzer
4014,Robert Nelson Jacobs
4016,Chris Williams (director)
4016,David Reynolds (screenwriter)
4016,Mark Dindal
4017,Barbara Turner (actress)
4018,Diane Drake
4019,Mike Rich
4020,Billy Bob Thornton
4020,Tom Epperson
4021,Julian Schnabel
4022,William Broyles Jr.
4023,David Diamond (screenwriter)
4023,David Weissman
4024,Terence Davies
4025,Katie Ford (screenwriter)
4025,Marc Lawrence (filmmaker)
4029,David Mamet
4030,Joel Soisson
4030,Patrick Lussier
4031,Ted Tally
4032,Barry McEvoy
4033,David Self
4034,Stephen Gaghan
4035,Frank Cottrell Boyce
4036,Steven A. Katz
4037,David Mamet
4037,Jonathan Katz
4039,Carol Sobieski
4040,Neil Landau
4040,Tara Ison
4041,Douglas Day Stewart
4042,James Edward Grant
4043,Nicholas Kazan
4046,Michael Wilson (writer)
4047,Ronald F. Maxwell
4052,Howard Franklin
4053,George Gallo
4054,Duane Adler
4055,Henry Bromell
4062,Alfred Uhry
4062,Amy Holden Jones
4063,Craig Lucas
4064,Jack Hill
4065,Jack Hill
4066,Keenen Ivory Wayans
4068,Lona Williams
4080,Charles Shyer
4080,Nancy Meyers
4081,Bill L. Norton
4081,Chris Thompson (TV producer)
4081,James Komack
4081,Peter Krikes
4081,Steve Meerson
4082,Charles Bukowski
4083,Larry Cohen
4084,Eddie Murphy
4084,Larry Ferguson (screenwriter)
4084,Warren Skaaren
4085,Daniel Petrie Jr.
4086,"Daniel Petrie, Jr."
4089,Cheech Marin
4092,Michael Almereyda
4093,James B. Harris
4103,Tom Stoppard
4104,John R. Cherry III
4105,Sam Raimi
4109,Jeffrey Bloom
4110,Frederick Forsyth
4110,George Axelrod
4110,Richard Burridge
4111,Ronald Bass
4113,Tennessee Williams
4115,Joe Menosky
4116,Dom Irrera
4116,Keenen Ivory Wayans
4116,Robert Townsend (actor)
4117,John Boorman
4121,Jeffrey Boam
4123,Elaine May
4125,Bill Cosby
4125,Jonathan Reynolds (writer)
4127,David Hoselton
4128,Jeffrey Boam
4129,Bruce A. Evans
4132,Michael Gottlieb (director)
4133,David Odell
4135,Fred Dekker
4135,Shane Black
4139,Dick Wolf
4142,Alan B. McElroy
4142,Paul Lalonde
4146,Bono
4148,David Mamet
4148,Steven Zaillian
4152,Jeanne Labrune
4152,Tom Stoppard
4154,Joe Ansolabehere
4154,Paul Germain
4156,Douglas McGrath
4156,Peter Askin
4157,Harry Sinclair
4158,Sam Hamm
4161,J.H. Wyman
4164,George Dawes Green
4166,Daniel Minahan
4167,John Herzfeld
4174,Barry Levinson
4175,Renée Shafransky
4175,Spalding Gray
4180,Tom DeSimone
4181,Bill Fishman (director)
4181,Peter McCarthy (American film producer)
4184,Billy Wilder
4184,Charles Brackett
4184,Leonardo Bercovici
4184,Robert E. Sherwood
4187,James Poe
4189,Bible
4189,Fulton Oursler
4189,George Stevens
4189,James Lee Barrett
4190,Richard Brooks
4191,Bill Naughton
4194,Emeric Pressburger
4194,Michael Powell
4195,Robert Fuest
4197,Albert Brooks
4197,Harry Shearer
4197,Monica Johnson
4198,John Sayles
4200,Jean-Claude Van Damme
4200,Peter Krikes
4200,Sheldon Lettich
4200,Steve Meerson
4202,Evan Hunter
4203,Don Michael Paul
4204,Bill L. Norton
4210,Michael Mann
4211,Nicholas Kazan
4212,Anthony Shaffer (writer)
4218,Neal Jimenez
4220,Albert S. Ruddy
4220,Tracy Keenan Wynn
4223,Alain Godard
4223,Jean-Jacques Annaud
4225,Jane Kennedy (actor)
4225,Rob Sitch
4225,Santo Cilauro
4225,Tom Gleisner
4226,Christopher Nolan
4232,Robert Rodriguez
4233,Gregory Poirier
4234,Andrew Davies (writer)
4234,John Boorman
4234,John le Carré
4238,Marc Moss
4239,David McKenna (writer)
4239,Nick Cassavetes
4240,Christian Clavier
4240,Jean-Marie Poiré
4240,John Hughes (filmmaker)
4241,Takeshi Shudo
4242,Simon Donald
4243,Richard Dutcher
4246,Andrew Davies (writer)
4246,Helen Fielding
4246,Richard Curtis
4247,David Spade
4247,Fred Wolf (writer)
4248,Deborah Kaplan
4248,Harry Elfont
4251,Andrew Dominik
4251,"Mark ""Chopper"" Read"
4254,Matthew Berry
4255,Derek Harvie
4255,Tom Green
4256,Miranda July
4256,Paul Auster
4256,Siri Hustvedt
4256,Wayne Wang
4260,Jordan Walker-Pearlman
4262,Oliver Stone
4263,JP Miller
4265,Sylvester Stallone
4268,Buck Henry
4268,Michael Laughlin
4270,Stephen Sommers
4275,Stanford Sherman
4276,Albert Brooks
4276,Monica Johnson
4280,Steve Tesich
4282,Bernardino Zapponi
4282,Brunello Rondi
4282,Charles Wood (playwright)
4282,Federico Fellini
4284,Nat Perrin
4285,Terrence McNally
4290,Marshall Brickman
4290,Neal Jimenez
4292,Harriet Frank Jr.
