movieId,value
2088,Paramount Pictures
2088,Robert Evans
2088,Walt Disney Pictures
2089,Silver Screen Partners
2089,Walt Disney Animation Studios
2089,Walt Disney Pictures
2090,Walt Disney Animation Studios
2091,Walt Disney Pictures
2092,DisneyToon Studios
2092,The Walt Disney Company
2092,Walt Disney Television Animation
2093,Silver Screen Partners
2093,Walt Disney Pictures
2095,Walt Disney Pictures
2096,Walt Disney Animation Studios
2097,The Bryna Company
2097,Walt Disney Pictures
2098,Walt Disney Pictures
2099,Walt Disney Pictures
2100,Touchstone Pictures
2102,Walt Disney Animation Studios
2103,Caravan Pictures
2103,Walt Disney Pictures
2104,Walt Disney Pictures
2106,Hollywood Pictures
2109,Aspen Film Society
2110,Aspen Film Society
2114,American Zoetrope
2115,Lucasfilm Ltd.
2115,Paramount Pictures
2116,Ralph Bakshi
2118,Dino De Laurentiis Company
2120,Castle Rock Entertainment
2120,New Line Cinema
2121,Sunn Classic Pictures
2121,Taft Broadcasting
2122,Hal Roach Studios
2123,Goldcrest Films
2123,Sullivan Bluth Studios
2124,Paramount Pictures
2124,Scott Rudin Productions
2126,Touchstone Pictures
2130,Famous Players
2130,Telefilm Canada
2135,Arthur P. Jacobs
2138,Nepenthe Productions
2139,"Aurora Productions, Hollywood"
2139,Don Bluth Productions
2139,United Artists
2142,Amblimation
2142,Amblin Entertainment
2143,Regency Enterprises
2144,Universal Pictures
2145,Paramount Pictures
2147,Producers Sales Organization
2148,New World Pictures
2148,Sean S. Cunningham
2149,New World Pictures
2149,Sean S. Cunningham
2152,Robert Vince
2153,Jerry Weintraub
2154,20th Century Fox
2162,CineVox
2167,Marvel Enterprises
2169,MTV Entertainment Studios
2169,Valhalla Entertainment
2174,The Geffen Company
2176,Transatlantic Pictures
2179,Universal Pictures
2180,Universal Pictures
2182,Warner Bros.
2185,Transatlantic Pictures
2186,Transatlantic Pictures
2187,Warner Bros.
2193,Imagine Entertainment
2193,Lucasfilm
2193,Metro-Goldwyn-Mayer
2196,Film Workshop
2196,Media 8 Entertainment
2201,Vanguard Films
2202,20th Century Fox
2205,RKO Radio Pictures
2207,Mayflower Productions
2208,Gainsborough Pictures
2211,British International Pictures
2226,Associated British Picture Corporation
2227,Gainsborough Pictures
2240,Melvin Simon
2241,Orion Pictures
2243,Gracie Films
2245,20th Century Fox
2248,Gracie Films
2255,American Broadcasting-Paramount Theatres
2260,David Begelman
2261,A&M Records
2263,Interscope Communications
2268,Castle Rock Entertainment
2273,Spyglass Media Group
2280,PolyGram Filmed Entertainment
2280,Scott Free Productions
2281,The Kushner-Locke Company
2281,Tribeca Productions
2283,Recorded Picture Company
2286,Orion Pictures
2286,Playboy Enterprises
2287,Warner Bros.
2294,DreamWorks Animation
2294,DreamWorks Pictures
2294,Pacific Data Images
2296,SNL Studios
2297,Interscope Communications
2298,Dee Snider
2303,ABC Motion Pictures
2310,Scholastic Corporation
2311,Metro-Goldwyn-Mayer
2313,Brooksfilms
2314,Harpo Productions
2314,Touchstone Pictures
2316,Fortis Films
2316,Village Roadshow Pictures
2318,Killer Films
2327,Richard P. Rubinstein
2328,Columbia Pictures
2328,Largo Entertainment
2331,Jersey Films
2333,BBC Films
2333,Here Media
2333,Showtime Networks
2335,Touchstone Pictures
2338,Columbia Pictures
2338,Estudios Churubusco
2338,Mandalay Entertainment
2342,CITY-TV
2342,Téléfilm Canada
2344,Golan-Globus Productions
2346,Palomar Pictures
2347,United Artists
2349,HandMade Films
2352,Carson Productions
2353,Jerry Bruckheimer Films
2353,Scott Free Productions
2353,Touchstone Pictures
2355,Pixar Animation Studios
2355,Walt Disney Pictures
2358,Initial Entertainment Group
2361,Dreamlanders
2366,RKO Pictures
2367,Dino De Laurentiis
2368,De Laurentiis Entertainment Group
2369,Orion Pictures
2375,Amblin Entertainment
2376,Eon Productions
2376,United Artists
2377,"The Cannon Group, Inc."
2378,The Ladd Company
2379,The Ladd Company
2384,Kennedy Miller Productions
2387,GK Films
2387,Interscope Communications
2389,Imagine Entertainment
2389,Universal Pictures
2394,DreamWorks Animation
2394,DreamWorks Pictures
2395,Touchstone Pictures
2396,Bedford Falls Productions
2401,The Malpaso Company
2404,Carolco Pictures
2407,The Zanuck Company
2408,The Zanuck Company
2410,United Artists
2411,Metro-Goldwyn-Mayer
2411,United Artists
2412,United Artists
2414,Amblin Entertainment
2418,Rastar
2419,Atlantic Entertainment Group
2422,Columbia Pictures
2424,The Donners' Company
2428,Dimension Films
2428,Los Hooligans Productions
2429,RKO Pictures
2429,Walt Disney Pictures
2430,Argosy Pictures
2431,Barry Kemp (TV producer)
2431,Marsha Garces Williams
2431,Marvin Minoff
2432,1492 Pictures
2432,Columbia Pictures
2433,Paramount Pictures
2433,Touchstone Pictures
2433,"Wildwood Enterprises, Inc"
2435,FilmColony
2439,Largo Entertainment
2443,Hyperion Pictures
2443,Intermedia (production company)
2446,Amblin Entertainment
2447,MTV Entertainment Studios
2447,Tollin/Robbins Productions
2450,Lucasfilm
2451,Alliance Entertainment
2454,20th Century Fox
2455,Mel Brooks
2456,List of Brooksfilms productions
2460,"The Cannon Group, Inc."
2463,Silver Screen Partners
2463,Touchstone Pictures
2468,Silver Pictures
2469,American Zoetrope
2469,Rastar
2472,Silver Screen Partners
2472,The Bryna Company
2472,Touchstone Pictures
2475,Cannon Films
2476,Malpaso Productions
2490,Icon Productions
2491,Regency Enterprises
2494,USC Shoah Foundation
2498,Walt Disney Pictures
2502,Judgemental Films
2506,Mandeville Films
2506,Touchstone Pictures
2511,Robert Altman
2513,Paramount Pictures
2517,Chris Columbus (filmmaker)
2517,John Hughes (filmmaker)
2518,The Ladd Company
2521,Universal Pictures
2522,Universal Pictures
2526,Shaw Brothers Studio
2527,Metro-Goldwyn-Mayer
2528,Metro-Goldwyn-Mayer
2529,20th Century Fox
2529,APJAC Productions
2530,APJAC Productions
2539,TriBeCa Productions
2539,Village Roadshow Pictures
2541,Columbia Pictures
2541,Newmarket Capital Group
2541,Original Film
2546,Columbia Pictures
2546,Mandalay Entertainment
2548,United Artists
2551,Morgan Creek Productions
2551,Telefilm Canada
2552,Touchstone Pictures
2560,Fox 2000 Pictures
2560,Heyday Films
2561,Malpaso Productions
2561,The Zanuck Company
2563,Bedford Falls Productions
2563,Regency Enterprises
2566,Disney Television Animation
2566,Jumbo Pictures
2566,Plus One Animation
2566,Walt Disney Pictures
2567,Imagine Entertainment
2570,Village Roadshow Pictures
2571,Silver Pictures
2571,Village Roadshow Pictures
2571,Warner Bros. Pictures
2572,Touchstone Pictures
2573,Argentina Sono Film
2580,Columbia Pictures
2586,Regency Enterprises
2587,Imagine Entertainment
2590,Arts Council of England
2590,BBC Films
2597,Alcon Entertainment
2598,Fox 2000 Pictures
2598,Regency Enterprises
2605,Regency Enterprises
2607,Arts Council of England
2615,Silver Screen Partners
2615,Touchstone Pictures
2623,Beacon Pictures
2633,Universal Pictures
2634,Hammer Film Productions
2643,"The Cannon Group, Inc."
2648,Universal Pictures
2651,Universal Pictures
2652,Hammer Film Productions
2654,Universal Pictures
2655,Hemdale Film Corporation
2657,Michael White (producer)
2662,Paramount Pictures
2664,Walter Wanger Productions
2671,PolyGram Filmed Entertainment
2671,Working Title Films
2672,Centropolis Entertainment
2672,Columbia Pictures
2674,New Line Cinema
2674,Newmarket Films
2674,Summit Entertainment
2676,Spyglass Entertainment
2676,Touchstone Pictures
2677,Arte
2677,Instituto Cubano del Arte e Industria Cinematográficos
2677,Road Movies Filmproduktion
2677,Wim Wenders
2682,Screen Gems
2690,Icon Productions
2697,BBC Films
2697,Miramax Films
2699,Amblin Entertainment
2699,Hollywood Pictures
2702,40 Acres and a Mule Filmworks
2702,Touchstone Pictures
2707,Lakeshore Entertainment
2707,Screen Gems
2710,Haxan Films
2713,Fox 2000 Pictures
2713,Phoenix Pictures
2717,Columbia Pictures
2722,Village Roadshow Pictures
2723,Dark Horse Comics
2728,Bryna Productions
2730,Hawk Films
2733,Imagine Entertainment
2734,Saul Zaentz
2735,Paramount Pictures
2736,Rastar
2739,Amblin Entertainment
2745,Goldcrest Films
2746,The Geffen Film Company
2747,The Filmgroup
2749,Lorimar Productions
2752,Interscope Communications
2752,Silver Screen Partners
2752,Touchstone Pictures
2757,EMI Films
2757,List of Brooksfilms productions
2759,Columbia Pictures
2759,Phoenix Pictures
2761,Warner Bros. Feature Animation
2762,Barry Mendel Productions
2762,Hollywood Pictures
2762,Spyglass Entertainment
2762,The Kennedy/Marshall Company
2763,Irish DreamTime
2763,United Artists
2764,Norman Jewison
2764,Solar Productions
2764,The Mirisch Corporation
2765,Film4 Productions
2769,Miramax Films
2769,Paul Webster (producer)
2770,Imagine Entertainment
2787,De Laurentiis Entertainment Group
2789,Mace Neufeld
2791,Howard W. Koch
2791,Paramount Pictures
2792,Howard W. Koch
2797,Gracie Films
2798,Imagine Entertainment
2799,Imagine Entertainment
2800,TMS Entertainment
2804,Metro-Goldwyn-Mayer
2806,Cathy Konrad
2806,Dimension Films
2806,Interscope Communications
2808,Carolco Pictures
2808,Centropolis Entertainment
2810,Madhouse (company)
2812,Dimension Films
2816,Alliance Films
2816,Carolco Pictures
2817,Carolco Pictures
2822,Cinergi Pictures
2822,Hollywood Pictures
2826,Touchstone Pictures
2828,Davis Entertainment
2828,Jay Ward Productions
2835,Morgan Creek Productions
2836,Farrelly brothers
2844,TSG Pictures
2847,Columbia Pictures
2851,ITC Entertainment
2852,Columbia Pictures
2856,Universal Pictures
2859,Arnold Stiefel
2860,Columbia Pictures
2860,Daniel Melnick
2860,Original Film
2862,Penthouse (magazine)
2872,Orion Pictures
2874,Warner Bros.
2875,Regency Enterprises
2875,StudioCanal
2876,Sullivan Bluth Studios
2877,Hemdale Film Corporation
2882,Columbia Pictures
2883,Touchstone Pictures
2890,Atlas Entertainment
2890,Village Roadshow Pictures
2899,Fleischer Studios
2900,Orion Pictures
2903,Universal Pictures
2906,Mirage Enterprises
2906,Rastar
2907,SNL Studios
2915,The Geffen Film Company
2916,Carolco Pictures
2917,The Ladd Company
2921,The Malpaso Company
2922,Malpaso Productions
2940,Columbia Pictures
2942,PolyGram Filmed Entertainment
2943,BAC Films
2946,Apple Corps
2947,Eon Productions
2948,Eon Productions
2949,Eon Productions
2950,Columbia Pictures
2953,Hughes Entertainment
2956,Columbia Pictures
2959,Fox 2000 Pictures
2959,Regency Enterprises
2961,Castle Rock Entertainment
2962,Film4 Productions
2965,Gener8Xion Entertainment
2965,Trinity Broadcasting Network
2967,Warner Bros.
2970,Filmverlag der Autoren
2970,Werner Herzog Filmproduktion
2970,ZDF
2971,20th Century Fox
2971,Columbia Pictures
2974,Destination Films
2975,40 Acres and a Mule Filmworks
2976,Paramount Pictures
2976,Scott Rudin Productions
2976,Touchstone Pictures
2977,Columbia Pictures
2989,Eon Productions
2990,Eon Productions
2990,United Artists
2991,Eon Productions
2993,Eon Productions
2997,Gramercy Pictures
2997,Propaganda Films
3005,Columbia Pictures
3005,Universal Pictures
3008,Alliance Atlantis
3008,Canadian Broadcasting Corporation
3008,La Sept
3008,Odeon Films
3008,Rhombus Media
3015,Metro-Goldwyn-Mayer
3016,Richard P. Rubinstein
3017,Richard P. Rubinstein
3021,Universal Pictures
3030,Toho
3031,Carolco Pictures
3032,Walter Seltzer
3033,Brooksfilms
3033,Industrial Light & Magic
3033,Metro-Goldwyn-Mayer
3034,Walt Disney Animation Studios
3037,Cinema Center Films
3045,Channel Four Films
3046,New Line Cinema
3048,Orion Pictures
3052,View Askew Productions
3053,Gaumont Film Company
3054,"OLM, Inc."
3055,Alliance Atlantis
3055,Crave (TV network)
3055,Icon Productions
3061,Paramount Pictures
3066,Toei Company
3068,20th Century Fox
3070,Sherwood Productions
3071,American Playhouse
3072,Metro-Goldwyn-Mayer
3073,Filmways
3076,The Mirisch Corporation
3079,BBC Films
3079,HAL Films
3079,Miramax Films
3082,Eon Productions
3082,Metro-Goldwyn-Mayer
3086,Hal Roach Studios
3086,Metro-Goldwyn-Mayer
3088,Universal Pictures
3091,Toho
3094,Channel 4
3094,Merchant Ivory Productions
3096,Universal Pictures
3097,Metro-Goldwyn-Mayer
3103,Metro-Goldwyn-Mayer
3107,Imagine Entertainment
3113,Beacon Pictures
3115,Metro-Goldwyn-Mayer
3117,Good Machine
3120,Hollywood Pictures
3120,Touchwood Pacific Partners
3125,Columbia Pictures
3135,Bing Crosby
3135,Orion Pictures
3143,American Broadcasting Company
3145,Touchstone Pictures
3147,Castle Rock Entertainment
3148,FilmColony
3148,Miramax Films
3152,BBS Productions
3155,Fox 2000 Pictures
3155,Lawrence Bender
3156,1492 Pictures
3156,Columbia Pictures
3156,Touchstone Pictures
3157,Columbia Pictures
3159,Walt Disney Animation Studios
3159,Walt Disney Pictures
3163,Thin Man Films
3165,StudioCanal
3168,Raybert Productions
3169,Hemdale Film Corporation
3171,Romulus Films
3175,Mark Johnson (producer)
3177,Cube Vision
3178,Beacon Pictures
3178,Universal Pictures
3179,David Brown (producer)
3179,Paramount Pictures
3179,Scott Rudin
3179,Universal Pictures
3181,Fox Searchlight Pictures
3181,Hollywood Pictures
3183,American Zoetrope
3183,Franchise Pictures
3185,The Kennedy/Marshall Company
3189,Alcon Entertainment
3190,Metro-Goldwyn-Mayer
3194,Rastar
3198,Les Films Corona
3201,BBS Productions
3203,Kennedy Miller Mitchell
3204,ITC Entertainment
3213,Dong Yang Animation
3213,Spectrum Animation
3213,Warner Bros. Animation
3217,Selznick International Pictures
3219,Morgan Creek Productions
3223,Channel Four Films
3238,Behaviour Interactive
3238,Media 8 Entertainment
3238,Village Roadshow Pictures
3243,Hollywood Pictures
3243,Touchwood Pacific Partners
3244,Metro-Goldwyn-Mayer
3244,Rastar
3246,40 Acres and a Mule Filmworks
3248,Touchstone Pictures
3250,Paramount Pictures
3250,The Kennedy/Marshall Company
3250,Touchstone Pictures
3254,NBC
3257,Kevin Costner
3257,Lawrence Kasdan
3260,Film4 Productions
3260,Imagica
3260,JSTV
3260,Merchant Ivory Productions
3260,Sumitomo Corporation
3269,Icon Productions
3270,Interscope Communications
3275,Franchise Pictures
3276,Fortis Films
3276,Hollywood Pictures
3286,Nickelodeon Movies
3287,Disney Television Animation
3287,List of animation studios owned by The Walt Disney Company
3287,Walt Disney Pictures
3300,Gramercy Pictures
3300,Interscope Communications
3301,Franchise Pictures
3301,Morgan Creek Productions
3308,ABC Motion Pictures
3310,Charlie Chaplin
3316,Dimension Films
3324,Danny DeVito
3324,Destination Films
3325,Lakeshore Entertainment
3327,Imagine Entertainment
3327,Lions Gate Films
3328,ARD (broadcaster)
3328,Canal+
3328,JVC Kenwood Victor Entertainment
3329,Kennedy Miller
3341,Columbia Pictures
3342,A&M Records
3347,Walt Disney Pictures
3354,Spyglass Entertainment
3354,Touchstone Pictures
3355,Canal+
3358,The Geffen Film Company
3364,Metro-Goldwyn-Mayer
3365,Cornelius Vanderbilt Whitney
3372,David L. Wolper
3384,Palomar Pictures
3385,HBO Pictures
3385,Silver Screen Partners
3388,Amblin Entertainment
3388,Universal Pictures
3390,HandMade Films
3390,Metro-Goldwyn-Mayer
3398,Henson Associates
3400,Amblimation
3403,ITC Entertainment
3408,Columbia Pictures
3408,Jersey Group
3408,Universal Pictures
3409,Hard Eight Pictures
3422,40 Acres and a Mule Filmworks
3423,40 Acres and a Mule Filmworks
3424,40 Acres and a Mule Filmworks
3425,40 Acres and a Mule Filmworks
3426,40 Acres and a Mule Filmworks
3428,Metro-Goldwyn-Mayer
3430,Dino De Laurentiis
3432,"The Cannon Group, Inc."
3433,"The Cannon Group, Inc."
3435,Paramount Pictures
3441,United Artists
3444,"The Cannon Group, Inc."
3445,Columbia Pictures
3446,Hollywood Pictures
3447,Metro-Goldwyn-Mayer
3449,Silver Screen Partners IV
3449,Touchstone Pictures
3452,Silver Pictures
3454,Columbia Pictures
3454,Phoenix Pictures
3459,Metro-Goldwyn-Mayer
3470,Daiei Film
3470,Mosfilm
3471,Columbia Pictures
3471,EMI Films
3476,Carolco Pictures
3477,Regency Enterprises
3479,20th Century Fox
3479,Warner Bros. Pictures
3481,Touchstone Pictures
3481,Working Title Films
3483,DreamWorks Animation
3489,Amblin Entertainment
3496,Cineplex Odeon Films
3498,Casablanca Records
3500,Castle Rock Entertainment
3500,New Line Cinema
3502,Jerry Zucker (film director)
3504,Metro-Goldwyn-Mayer
3512,Metro-Goldwyn-Mayer
3513,Fireworks Entertainment
3514,October Films
3515,Gaumont Film Company
3521,MTI Home Video
3521,Victor Company of Japan
3524,Orion Pictures
3526,Imagine Entertainment
3527,20th Century Fox
3527,Davis Entertainment
3527,Lawrence Gordon Productions
3527,Silver Pictures
3534,Columbia Pictures
3536,Spyglass Entertainment
3536,Touchstone Pictures
3537,Gramercy Pictures
3537,Intermedia (production company)
3537,Scott Free Productions
3539,Film4 Productions
3543,Metro-Goldwyn-Mayer
3545,American Broadcasting Company
3545,Monogram Pictures
3549,Samuel Goldwyn Productions
3550,Metro-Goldwyn-Mayer
3552,Orion Pictures
3556,American Zoetrope
3556,Paramount Vantage
3563,Edward R. Pressman
3563,Intermedia (production company)
3563,Jeff Most
3564,Amblin Entertainment
3564,Hanna-Barbera
3566,Franchise Pictures
3566,Trigger Street Productions
3574,New Concorde
3578,DreamWorks Pictures
3578,Red Wagon Entertainment
3578,Scott Free Productions
3578,Universal Pictures
3580,Intermedia (company)
3580,Mirage Enterprises
3580,October Films
3591,David Begelman
3593,Franchise Pictures
3593,Morgan Creek Productions
3596,Brillstein-Grey Entertainment
3606,Metro-Goldwyn-Mayer
3608,Aspen Film Society
3614,Castle Rock Entertainment
3614,New Line Cinema
3615,List of animation studios owned by The Walt Disney Company
3615,Walt Disney Animation Studios
3615,Walt Disney Pictures
3616,Columbia Pictures
3617,The Montecito Picture Company
3619,PolyGram Filmed Entertainment
3624,Spyglass Entertainment
3624,Touchstone Pictures
3627,Centron Corporation
3628,Republic Pictures
3633,Eon Productions
3634,Joel Productions Inc.
3634,John Frankenheimer
3634,Seven Arts Productions
3635,Eon Productions
3638,Eon Productions
3638,Les Productions Artistes Associés
3639,Eon Productions
3641,Charles Chaplin Productions
3641,Regent
3643,Republic Pictures
3646,20th Century Fox
3646,Regency Enterprises
3649,Paramount Pictures
3658,Hammer Film Productions
3658,Seven Arts Productions
3660,Full Moon Pictures
3663,Full Moon Features
3664,Full Moon Features
3668,Dino de Laurentiis
3669,Morgan Creek Productions
3673,Silver Screen Partners III
3673,Walt Disney Pictures
3675,Paramount Pictures
3676,American Film Institute
3682,The Malpaso Company
3685,American Broadcasting Company
3689,Astral Media
3695,Troma Entertainment
3697,20th Century Fox
3697,Davis Entertainment
3697,Lawrence Gordon (producer)
3697,Silver Pictures
3698,Taft Broadcasting
3699,Industrial Light & Magic
3701,20th Century Fox
3702,Kennedy Miller Mitchell
3704,Kennedy Miller Productions
3705,Interscope Communications
3706,Carolco Pictures
3708,Dino De Laurentiis
3710,Silver Pictures
3711,BBC Films
3711,Hollywood Pictures
3711,Miramax
3712,John Hughes (filmmaker)
3714,MTM Enterprises
3715,Nelvana
3716,Metro-Goldwyn-Mayer
3717,Jerry Bruckheimer Films
3717,Touchstone Pictures
3720,Alliance Atlantis
3720,Bavaria Film
3720,Eurimages
3720,Film4
3720,Filmfonds
3720,ORF (broadcaster)
3720,StudioCanal
3720,TV2 (Hungary)
3720,Telefilm Canada
3720,The Movie Network
3723,Icon Productions
3723,Nelson Entertainment
3730,The Directors Company
3737,Joel Productions
3738,The Zanuck/Brown Company
3738,Universal Pictures
3739,Paramount Pictures
3740,20th Century Fox
3743,Dimension Films
3745,20th Century Fox Animation
3745,David Kirschner
3745,Fox Animation Studios
3756,Merchant Ivory Productions
3761,Hollywood Pictures
3766,The Cannon Group
3767,Cannon Films
3769,The Malpaso Company
3789,Ely Landau
3791,Herbert Ross
3791,Silver Screen Partners
3792,Vanguard Films
3797,Morgan Creek Productions
3798,20th Century Fox
3798,DreamWorks Pictures
3798,ImageMovers
3802,Morgan Creek Entertainment
3810,Morgan Creek Productions
3811,Australian Film Commission
3811,South Australian Film Corporation
3811,The Seven Network
3821,Imagine Entertainment
3823,Revolution Films
3824,Lakeshore Entertainment
3824,Metro-Goldwyn-Mayer
3835,Morgan Creek Productions
3836,Avala Film
3840,De Laurentiis Entertainment Group
3841,Carolco Pictures
3852,Good Machine
3857,Icon Productions
3859,World of Wonder (company)
3861,Bel Air Entertainment
3862,BBC Films
3862,Irish Film Board
3862,Miramax Films
3863,RadicalMedia
3865,40 Acres and a Mule Filmworks
3865,MTV Entertainment Studios
3865,Walter Latham
3873,Harold Hecht Productions
3879,Franchise Pictures
3879,Morgan Creek Productions
3882,Beacon Pictures
3884,Touchstone Pictures
3896,Artisan Entertainment
3897,Columbia Pictures
3897,DreamWorks Pictures
3897,Vinyl Films
3898,Castle Rock Entertainment
3899,Columbia Pictures
3900,Killer Films
3900,United Artists
3901,Hollywood Pictures
3906,Revelations Entertainment
3910,Canal+
3910,Film4 Productions
3910,France 3 Cinéma
3910,Zentropa
3911,Castle Rock Entertainment
3916,Jerry Bruckheimer Films
3916,Walt Disney Pictures
3919,Dimension Films
3922,American International Pictures
3929,Universal Pictures
3932,Universal Pictures
3943,40 Acres and a Mule Filmworks
3946,Franchise Pictures
3946,Morgan Creek Productions
3947,MGM-British Studios
3948,TriBeCa Productions
3950,New Regency Productions
3950,Regency Enterprises
3950,Steven Haft
3955,SNL Studios
3959,Metro-Goldwyn-Mayer
3964,Walt Disney Animation Studios
3968,Regency Enterprises
3973,Haxan Films
3974,Propaganda Films
3978,20th Century Studios
3978,Allied Filmmakers
3978,DreamWorks Pictures
3979,Happy Madison Productions
3979,Robert Simonds
3980,Fox 2000 Pictures
3984,Eon Productions
3985,ITC Entertainment
3986,Columbia Pictures
3986,Phoenix Pictures
3990,Klasky Csupo
3990,Nickelodeon Movies
3994,Barry Mendel Productions
3994,Blinding Edge Pictures
3994,Touchstone Pictures
3998,Castle Rock Entertainment
3999,Columbia Pictures
4003,Hughes Entertainment
4005,Eon Productions
4005,United Artists
4009,Cineplex Odeon Films
4010,Silver Pictures
4016,Walt Disney Animation Studios
4016,Walt Disney Pictures
4018,Icon Productions
4018,Wind Dancer Films
4019,Columbia Pictures
4020,Lakeshore Entertainment
4023,Beacon Pictures
4024,ITV Granada
4024,Showtime Networks
4025,Castle Rock Entertainment
4025,Fortis Films
4025,Village Roadshow Pictures
4030,Dimension Films
4030,Joel Soisson
4031,Columbia Pictures
4031,Miramax
4032,Columbia Pictures
4033,Beacon Pictures
4035,Alliance Atlantis
4035,Arts Council of England
4035,BBC Film
4035,Canal+
4035,Grosvenor Park Productions
4035,Revolution Films
4039,Rastar
4040,HBO Pictures
4040,Outlaw Productions
4041,Lorimar Television
4042,Batjac Productions
4042,United Artists
4043,Hemdale Film Corporation
4046,Allied Artists Pictures Corporation
4047,Turner Entertainment
4052,Hyde Park Entertainment
4052,Metro–Goldwyn–Mayer
4053,Touchstone Pictures
4054,MTV Films
4064,American International Pictures
4065,American International Pictures
4066,United Artists
4068,New Line Cinema
4079,John Hughes (filmmaker)
4080,United Artists
4082,American Zoetrope
4083,Hemdale Film Corporation
4084,Don Simpson
4085,Don Simpson
4085,Jerry Bruckheimer Films
4086,Stephen J. Friedman (producer)
4102,Eddie Murphy
4103,Amblin Entertainment
4104,John R. Cherry III
4104,Silver Screen Partners
4104,Touchstone Pictures
4105,Renaissance Pictures
4109,Fries Entertainment
4111,American Zoetrope
4117,Goldcrest Films
4117,Nelson Entertainment
4121,Amblin Entertainment
4127,Imagine Entertainment
4128,Richard Donner
4131,Barry & Enright Productions
4132,20th Century Fox
4132,Gladden Entertainment
4133,"The Cannon Group, Inc."
4138,New Line Cinema
4146,Icon Productions
4146,Road Movies Filmproduktion
4148,Dino De Laurentiis
4148,Scott Free Productions
4148,Universal Pictures
4152,Canal+
4152,Gaumont Film Company
4152,TF1 Films Production
4153,3 Arts Entertainment
4153,Village Roadshow Pictures
4154,Disney Television Animation
4154,Paul Germain
4154,Sunwoo Entertainment
4154,Walt Disney Pictures
4154,Walt Disney Television Animation
4156,Intermedia (production company)
4158,1492 Pictures
4161,Newmarket Films
4164,Franchise Pictures
4164,Michael Shamberg
4168,Ignite Entertainment
4175,BBC Films
4178,Hal Roach
4181,NBC Productions
4184,Samuel Goldwyn Productions
4193,United Artists
4200,Producers Sales Organization
4202,Filmways
4214,Interscope Communications
4215,20th Century Fox
4215,Interscope Communications
4217,40 Acres & A Mule Filmworks
4217,HBO
4218,Hemdale Film Corporation
4219,New World Pictures
4220,Albert S. Ruddy
4223,Mandalay Pictures
4224,Silver Pictures
4224,Village Roadshow Pictures
4225,Summit Entertainment
4228,Davis Entertainment
4228,Winchester Films
4229,Farrelly Brothers
4232,Troublemaker Studios
4233,Revolution Studios
4234,Columbia Pictures
4238,Revelations Entertainment
4240,Gaumont Film Company
4240,Hollywood Pictures
4240,Hughes Entertainment
4241,"OLM, Inc."
4242,DNA Films
4247,Columbia Pictures
4247,Happy Madison Productions
4247,Robert Simonds
4251,Australian Film Finance Corporation
4251,Mushroom Pictures
4255,Regency Enterprises
4259,France 2
4265,Franchise Pictures
4267,Further Films
4267,October Films
4268,Sidney Kimmel
4268,Simon Fields
4270,Universal Pictures
4276,The Geffen Film Company
4280,Warner Bros.
4282,Alberto Grimaldi
4296,Paramount Pictures
4305,Franchise Pictures
4305,Morgan Creek Productions
4321,Castle Rock Entertainment
4321,Nelson Entertainment
4323,The Mirisch Company
4327,The Mirisch Company
4340,Columbia Pictures
4340,Happy Madison
4340,Revolution Studios
4343,The Montecito Picture Company
4344,Silver Pictures
4344,Village Roadshow Pictures
4349,Filmways
4349,Paramount Pictures
4350,WingNut Films
4354,Largo Entertainment
4355,United Artists
4357,20th Century Fox
4359,Charles K. Feldman
4361,Mirage Enterprises
4367,Eidos Interactive
4367,Mutual Film Company
4367,Paramount Pictures
4368,Davis Entertainment
4369,Universal Pictures
4370,Amblin Entertainment
4370,Stanley Kubrick
4371,Columbia Pictures
4372,Touchstone Pictures
4373,3 Arts Entertainment
4373,HBO Films
4373,MTV Entertainment Studios
4378,Film4 Productions
4378,Recorded Picture Company
4386,Village Roadshow Pictures
4387,EuropaCorp
4387,StudioCanal
4394,American International Pictures
4396,Orange Sky Golden Harvest
4397,Orange Sky Golden Harvest
4402,American International Pictures
4409,Orion Pictures
4419,Universal Pictures
4428,Seven Arts Productions
4432,Curtleigh Productions
4432,Hecht-Hill-Lancaster Productions
4432,Norma Productions
4433,Universal Pictures
4441,Concord Production Inc.
4441,Orange Sky Golden Harvest
4442,De Passe Entertainment
4443,The Ladd Company
4446,Columbia Pictures
4446,Square Pictures
4447,Marc Platt (producer)
4447,Metro-Goldwyn-Mayer
4447,Type A Films
4448,Mandalay Pictures
4451,Film4 Productions
4476,Silver Screen Partners III
4476,Touchstone Pictures
4478,Rastar
4495,Warner Bros. Pictures
4496,Silver Screen Partners
4496,Touchstone Pictures
4502,John R. Cherry III
4502,Silver Screen Partners
4502,Touchstone Pictures
4506,Warner Bros.
4508,Universal Pictures
4508,Warner Bros.
4509,Hughes Entertainment
4519,Amblin Entertainment
4519,Sullivan Bluth Studios
4520,Davis Entertainment
4522,Metro-Goldwyn-Mayer
4526,Weintraub Entertainment Group
4527,Island Records
4533,Hemdale Film Corporation
4535,Edgley International
4535,Hoyts
4537,Lorimar Television
4544,Lawrence Turman
4553,Alive Films
4557,American Zoetrope
4557,Lucasfilm
4562,ITC Entertainment
4564,Amblin Entertainment
4564,United Artists
4564,Universal Pictures
4565,Cannon Group
4565,Golan-Globus
4573,A&M Records
4573,Silver Screen Partners
4573,Touchstone Pictures
4574,Interscope Communications
4580,The Cannon Group
4581,Amblin Entertainment
